time,lat,lon
4256.5,49.3863,167.7274
4257.1,49.4208,167.7431
4257.7,49.4553,167.7588
4258.3,49.4898,167.7745
4258.9,49.5242,167.7903
4259.6,49.5587,167.8061
4260.2,49.5932,167.8219
4260.8,49.6276,167.8377
4261.4,49.6621,167.8536
4262.0,49.6966,167.8695
4262.6,49.731,167.8854
4263.2,49.7655,167.9013
4263.8,49.7999,167.9173
4264.5,49.8344,167.9333
4265.1,49.8688,167.9493
4265.7,49.9033,167.9654
4266.3,49.9377,167.9814
4266.9,49.9721,167.9975
4267.5,50.0066,168.0137
4268.1,50.041,168.0298
4268.7,50.0754,168.046
4269.4,50.1098,168.0622
4270.0,50.1443,168.0784
4270.6,50.1787,168.0947
4271.2,50.2131,168.111
4271.8,50.2475,168.1273
4272.4,50.2819,168.1437
4273.0,50.3163,168.16
4273.6,50.3507,168.1764
4274.3,50.3851,168.1929
4274.9,50.4195,168.2093
4275.5,50.4539,168.2258
4276.1,50.4883,168.2423
4276.7,50.5227,168.2589
4277.3,50.557,168.2754
4277.9,50.5914,168.292
4278.6,50.6258,168.3086
4279.2,50.6602,168.3253
4279.8,50.6945,168.3419
4280.4,50.7289,168.3587
4281.0,50.7633,168.3754
4281.6,50.7976,168.3922
4282.2,50.832,168.4089
4282.8,50.8663,168.4258
4283.5,50.9007,168.4426
4284.1,50.935,168.4595
4284.7,50.9694,168.4764
4285.3,51.0037,168.4933
4285.9,51.038,168.5103
4286.5,51.0724,168.5273
4287.1,51.1067,168.5443
4287.7,51.141,168.5613
4288.4,51.1753,168.5784
4289.0,51.2096,168.5955
4289.6,51.244,168.6127
4290.2,51.2783,168.6298
4290.8,51.3126,168.647
4291.4,51.3469,168.6642
4292.0,51.3812,168.6815
4292.6,51.4155,168.6988
4293.3,51.4498,168.7161
4293.9,51.484,168.7334
4294.5,51.5183,168.7508
4295.1,51.5526,168.7682
4295.7,51.5869,168.7857
4296.3,51.6212,168.8031
4296.9,51.6554,168.8206
4297.5,51.6897,168.8381
4298.2,51.724,168.8557
4298.8,51.7582,168.8733
4299.4,51.7925,168.8909
4300.0,51.8267,168.9085
4300.6,51.861,168.9262
4301.2,51.8952,168.9439
4301.8,51.9295,168.9617
4302.5,51.9637,168.9794
4303.1,51.9979,168.9972
4303.7,52.0322,169.0151
4304.3,52.0664,169.0329
4304.9,52.1006,169.0508
4305.5,52.1348,169.0687
4306.1,52.1691,169.0867
4306.7,52.2033,169.1047
4307.4,52.2375,169.1227
4308.0,52.2717,169.1408
4308.6,52.3059,169.1588
4309.2,52.3401,169.177
4309.8,52.3743,169.1951
4310.4,52.4085,169.2133
4311.0,52.4427,169.2315
4311.6,52.4768,169.2497
4312.3,52.511,169.268
4312.9,52.5452,169.2863
4313.5,52.5794,169.3047
4314.1,52.6135,169.323
4314.7,52.6477,169.3414
4315.3,52.6819,169.3599
4315.9,52.716,169.3784
4316.5,52.7502,169.3969
4317.2,52.7843,169.4154
4317.8,52.8185,169.434
4318.4,52.8526,169.4526
4319.0,52.8867,169.4712
4319.6,52.9209,169.4899
4320.2,52.955,169.5086
4320.8,52.9891,169.5273
4321.5,53.0232,169.5461
4322.1,53.0574,169.5649
4322.7,53.0915,169.5837
4323.3,53.1256,169.6026
4323.9,53.1597,169.6215
4324.5,53.1938,169.6405
4325.1,53.2279,169.6594
4325.7,53.262,169.6784
4326.4,53.2961,169.6975
4327.0,53.3301,169.7166
4327.6,53.3642,169.7357
4328.2,53.3983,169.7548
4328.8,53.4324,169.774
4329.4,53.4664,169.7932
4330.0,53.5005,169.8125
4330.6,53.5346,169.8318
4331.3,53.5686,169.8511
4331.9,53.6027,169.8704
4332.5,53.6367,169.8898
4333.1,53.6708,169.9093
4333.7,53.7048,169.9287
4334.3,53.7388,169.9482
4334.9,53.7729,169.9677
4335.5,53.8069,169.9873
4336.2,53.8409,170.0069
4336.8,53.8749,170.0266
4337.4,53.9089,170.0462
4338.0,53.9429,170.0659
4338.6,53.9769,170.0857
4339.2,54.0109,170.1055
4339.8,54.0449,170.1253
4340.4,54.0789,170.1452
4341.1,54.1129,170.1651
4341.7,54.1469,170.185
4342.3,54.1809,170.205
4342.9,54.2149,170.225
4343.5,54.2488,170.245
4344.1,54.2828,170.2651
4344.7,54.3168,170.2852
4345.4,54.3507,170.3054
4346.0,54.3847,170.3256
4346.6,54.4186,170.3458
4347.2,54.4526,170.3661
4347.8,54.4865,170.3864
4348.4,54.5204,170.4067
4349.0,54.5544,170.4271
4349.6,54.5883,170.4475
4350.3,54.6222,170.468
4350.9,54.6561,170.4885
4107.0,40.8925,164.5553
4107.6,40.9275,164.5663
4108.2,40.9626,164.5773
4108.8,40.9976,164.5883
4109.4,41.0327,164.5993
4110.0,41.0677,164.6104
4110.6,41.1027,164.6214
4111.2,41.1378,164.6325
4111.9,41.1728,164.6436
4112.5,41.2078,164.6547
4113.1,41.2429,164.6658
4113.7,41.2779,164.677
4114.3,41.3129,164.6881
4114.9,41.3479,164.6993
4115.5,41.383,164.7104
4116.1,41.418,164.7216
4116.8,41.453,164.7328
4117.4,41.488,164.7441
4118.0,41.523,164.7553
4118.6,41.5581,164.7666
4119.2,41.5931,164.7778
4119.8,41.6281,164.7891
4120.4,41.6631,164.8004
4121.0,41.6981,164.8117
4121.7,41.7331,164.823
4122.3,41.7681,164.8344
4122.9,41.8031,164.8457
4123.5,41.8381,164.8571
4124.1,41.8731,164.8685
4124.7,41.9081,164.8799
4125.3,41.9431,164.8913
4125.9,41.9781,164.9028
4126.6,42.0131,164.9142
4127.2,42.048,164.9257
4127.8,42.083,164.9372
4128.4,42.118,164.9487
4129.0,42.153,164.9602
4129.6,42.188,164.9717
4130.2,42.223,164.9832
4130.9,42.2579,164.9948
4131.5,42.2929,165.0064
4132.1,42.3279,165.018
4132.7,42.3628,165.0296
4133.3,42.3978,165.0412
4133.9,42.4328,165.0528
4134.5,42.4677,165.0645
4135.1,42.5027,165.0761
4135.8,42.5377,165.0878
4136.4,42.5726,165.0995
4137.0,42.6076,165.1113
4137.6,42.6425,165.123
4138.2,42.6775,165.1347
4138.8,42.7124,165.1465
4139.4,42.7474,165.1583
4140.0,42.7823,165.1701
4140.7,42.8173,165.1819
4141.3,42.8522,165.1937
4141.9,42.8872,165.2056
4142.5,42.9221,165.2174
4143.1,42.957,165.2293
4143.7,42.992,165.2412
4144.3,43.0269,165.2531
4144.9,43.0618,165.265
4145.6,43.0968,165.277
4146.2,43.1317,165.2889
4146.8,43.1666,165.3009
4147.4,43.2016,165.3129
4148.0,43.2365,165.3249
4148.6,43.2714,165.3369
4149.2,43.3063,165.349
4149.8,43.3412,165.361
4150.5,43.3761,165.3731
4151.1,43.4111,165.3852
4151.7,43.446,165.3973
4152.3,43.4809,165.4094
4152.9,43.5158,165.4216
4153.5,43.5507,165.4337
4154.1,43.5856,165.4459
4154.8,43.6205,165.4581
4155.4,43.6554,165.4703
4156.0,43.6903,165.4826
4156.6,43.7252,165.4948
4157.2,43.7601,165.5071
4157.8,43.7949,165.5193
4158.4,43.8298,165.5316
4159.0,43.8647,165.544
4159.7,43.8996,165.5563
4160.3,43.9345,165.5686
4160.9,43.9694,165.581
4161.5,44.0042,165.5934
4162.1,44.0391,165.6058
4162.7,44.074,165.6182
4163.3,44.1088,165.6307
4163.9,44.1437,165.6431
4164.6,44.1786,165.6556
4165.2,44.2134,165.6681
4165.8,44.2483,165.6806
4166.4,44.2832,165.6931
4167.0,44.318,165.7057
4167.6,44.3529,165.7182
4168.2,44.3877,165.7308
4168.8,44.4226,165.7434
4169.5,44.4574,165.756
4170.1,44.4923,165.7687
4170.7,44.5271,165.7813
4171.3,44.562,165.794
4171.9,44.5968,165.8067
4172.5,44.6316,165.8194
4173.1,44.6665,165.8321
4173.8,44.7013,165.8448
4174.4,44.7361,165.8576
4175.0,44.771,165.8704
4175.6,44.8058,165.8832
4176.2,44.8406,165.896
4176.8,44.8754,165.9089
4177.4,44.9103,165.9217
4178.0,44.9451,165.9346
4178.7,44.9799,165.9475
4179.3,45.0147,165.9604
4179.9,45.0495,165.9733
4180.5,45.0843,165.9863
4181.1,45.1191,165.9992
4181.7,45.1539,166.0122
4182.3,45.1887,166.0252
4182.9,45.2235,166.0383
4183.6,45.2583,166.0513
4184.2,45.2931,166.0644
4184.8,45.3279,166.0774
4185.4,45.3627,166.0905
4186.0,45.3975,166.1037
4186.6,45.4323,166.1168
4187.2,45.4671,166.13
4187.8,45.5018,166.1431
4188.5,45.5366,166.1563
4189.1,45.5714,166.1696
4189.7,45.6062,166.1828
4190.3,45.6409,166.196
4190.9,45.6757,166.2093
4191.5,45.7105,166.2226
4192.1,45.7452,166.2359
4192.8,45.78,166.2493
4193.4,45.8148,166.2626
4194.0,45.8495,166.276
4194.6,45.8843,166.2894
4195.2,45.919,166.3028
4195.8,45.9538,166.3162
4196.4,45.9885,166.3297
4197.0,46.0233,166.3432
4197.7,46.058,166.3567
4198.3,46.0927,166.3702
4198.9,46.1275,166.3837
4199.5,46.1622,166.3973
4200.1,46.197,166.4108
4200.7,46.2317,166.4244
4201.3,46.2664,166.438
4201.9,46.3011,166.4517
4202.6,46.3359,166.4653
4203.2,46.3706,166.479
4203.8,46.4053,166.4927
4204.4,46.44,166.5064
4205.0,46.4747,166.5202
4205.6,46.5094,166.534
4206.2,46.5442,166.5477
4206.8,46.5789,166.5615
4207.5,46.6136,166.5753
4208.1,46.6483,166.5892
4208.7,46.683,166.6031
4209.3,46.7177,166.617
4209.9,46.7523,166.6309
4210.5,46.787,166.6448
4211.1,46.8217,166.6587
4211.7,46.8564,166.6727
4212.4,46.8911,166.6867
4213.0,46.9258,166.7007
4213.6,46.9605,166.7148
4214.2,46.9951,166.7288
4214.8,47.0298,166.7429
4215.4,47.0645,166.757
4216.0,47.0991,166.7711
4216.7,47.1338,166.7852
4217.3,47.1685,166.7994
4217.9,47.2031,166.8136
4218.5,47.2378,166.8278
4219.1,47.2724,166.842
4219.7,47.3071,166.8563
4220.3,47.3417,166.8706
4220.9,47.3764,166.8849
4221.6,47.411,166.8992
4222.2,47.4457,166.9135
4222.8,47.4803,166.9279
4223.4,47.515,166.9423
4224.0,47.5496,166.9567
4224.6,47.5842,166.9711
4225.2,47.6188,166.9856
4225.8,47.6535,167.0
4226.5,47.6881,167.0145
4227.1,47.7227,167.0291
4227.7,47.7573,167.0436
4228.3,47.792,167.0582
4228.9,47.8266,167.0728
4229.5,47.8612,167.0874
4230.1,47.8958,167.102
4230.7,47.9304,167.1167
4231.4,47.965,167.1313
4232.0,47.9996,167.146
4232.6,48.0342,167.1608
4233.2,48.0688,167.1755
4233.8,48.1034,167.1903
4234.4,48.1379,167.2051
4235.0,48.1725,167.2199
4235.7,48.2071,167.2348
4236.3,48.2417,167.2496
4236.9,48.2763,167.2645
4237.5,48.3108,167.2794
4238.1,48.3454,167.2944
4238.7,48.38,167.3093
4239.3,48.4145,167.3243
4239.9,48.4491,167.3393
4240.6,48.4837,167.3544
4241.2,48.5182,167.3694
4241.8,48.5528,167.3845
4242.4,48.5873,167.3996
4243.0,48.6219,167.4147
4243.6,48.6564,167.4299
4244.2,48.691,167.4451
4244.8,48.7255,167.4603
4245.5,48.76,167.4755
4246.1,48.7946,167.4907
4246.7,48.8291,167.506
4247.3,48.8636,167.5213
4247.9,48.8982,167.5366
4248.5,48.9327,167.552
4249.1,48.9672,167.5674
4249.7,49.0017,167.5827
4250.4,49.0362,167.5982
4251.0,49.0707,167.6136
4251.6,49.1052,167.6291
4252.2,49.1398,167.6446
4252.8,49.1743,167.6601
4253.4,49.2087,167.6757
4254.0,49.2432,167.6912
4254.6,49.2777,167.7068
4255.3,49.3122,167.7225
4255.9,49.3467,167.7381
4256.5,49.3812,167.7538
4257.1,49.4157,167.7695
4257.7,49.4502,167.7852
4258.3,49.4846,167.801
4258.9,49.5191,167.8167
4259.6,49.5536,167.8326
4260.2,49.588,167.8484
4260.8,49.6225,167.8642
4261.4,49.657,167.8801
4262.0,49.6914,167.896
4262.6,49.7259,167.912
4263.2,49.7603,167.9279
4263.8,49.7948,167.9439
4264.5,49.8292,167.9599
4265.1,49.8636,167.976
4265.7,49.8981,167.992
4266.3,49.9325,168.0081
4266.9,49.9669,168.0242
4267.5,50.0014,168.0404
4268.1,50.0358,168.0565
4268.7,50.0702,168.0727
4269.4,50.1046,168.089
4270.0,50.139,168.1052
4270.6,50.1735,168.1215
4271.2,50.2079,168.1378
4271.8,50.2423,168.1541
4272.4,50.2767,168.1705
4273.0,50.3111,168.1869
4273.6,50.3455,168.2033
4274.3,50.3799,168.2198
4274.9,50.4142,168.2362
4275.5,50.4486,168.2527
4276.1,50.483,168.2693
4276.7,50.5174,168.2858
4277.3,50.5518,168.3024
4277.9,50.5861,168.319
4278.6,50.6205,168.3356
4279.2,50.6549,168.3523
4279.8,50.6892,168.369
4280.4,50.7236,168.3857
4281.0,50.7579,168.4025
4281.6,50.7923,168.4193
4282.2,50.8266,168.4361
4282.8,50.861,168.4529
4283.5,50.8953,168.4698
4284.1,50.9297,168.4866
4284.7,50.964,168.5036
4285.3,50.9983,168.5205
4285.9,51.0327,168.5375
4286.5,51.067,168.5545
4287.1,51.1013,168.5715
4287.7,51.1356,168.5886
4288.4,51.17,168.6057
4289.0,51.2043,168.6228
4289.6,51.2386,168.64
4290.2,51.2729,168.6572
4290.8,51.3072,168.6744
4291.4,51.3415,168.6916
4292.0,51.3758,168.7089
4292.6,51.4101,168.7262
4293.3,51.4443,168.7435
4293.9,51.4786,168.7609
4294.5,51.5129,168.7783
4295.1,51.5472,168.7957
4295.7,51.5815,168.8132
4296.3,51.6157,168.8306
4296.9,51.65,168.8482
4297.5,51.6843,168.8657
4298.2,51.7185,168.8833
4298.8,51.7528,168.9009
4299.4,51.787,168.9185
4300.0,51.8213,168.9362
4300.6,51.8555,168.9539
4301.2,51.8898,168.9716
4301.8,51.924,168.9893
4302.5,51.9582,169.0071
4303.1,51.9925,169.0249
4303.7,52.0267,169.0428
4304.3,52.0609,169.0607
4304.9,52.0951,169.0786
4305.5,52.1293,169.0965
4306.1,52.1635,169.1145
4306.7,52.1977,169.1325
4307.4,52.232,169.1506
4308.0,52.2662,169.1686
4308.6,52.3003,169.1867
4309.2,52.3345,169.2049
4309.8,52.3687,169.223
4310.4,52.4029,169.2412
4311.0,52.4371,169.2595
4311.6,52.4713,169.2777
4312.3,52.5054,169.296
4312.9,52.5396,169.3143
4313.5,52.5738,169.3327
4314.1,52.6079,169.3511
4314.7,52.6421,169.3695
4315.3,52.6763,169.388
4315.9,52.7104,169.4065
4316.5,52.7445,169.425
4317.2,52.7787,169.4435
4317.8,52.8128,169.4621
4318.4,52.847,169.4808
4319.0,52.8811,169.4994
4319.6,52.9152,169.5181
4320.2,52.9493,169.5368
4320.8,52.9835,169.5556
4321.5,53.0176,169.5744
4322.1,53.0517,169.5932
4322.7,53.0858,169.6121
4323.3,53.1199,169.631
4323.9,53.154,169.6499
4324.5,53.1881,169.6688
4325.1,53.2222,169.6878
4325.7,53.2563,169.7069
4326.4,53.2903,169.7259
4327.0,53.3244,169.745
4327.6,53.3585,169.7641
4328.2,53.3926,169.7833
4328.8,53.4266,169.8025
4329.4,53.4607,169.8217
4330.0,53.4948,169.841
4330.6,53.5288,169.8603
4331.3,53.5629,169.8797
4331.9,53.5969,169.899
4332.5,53.6309,169.9185
4333.1,53.665,169.9379
4333.7,53.699,169.9574
4334.3,53.733,169.9769
4334.9,53.7671,169.9965
4335.5,53.8011,170.0161
4336.2,53.8351,170.0357
4336.8,53.8691,170.0553
4337.4,53.9031,170.075
4338.0,53.9371,170.0948
4338.6,53.9711,170.1145
4339.2,54.0051,170.1343
4339.8,54.0391,170.1542
4340.4,54.0731,170.1741
4341.1,54.1071,170.194
4341.7,54.1411,170.2139
4342.3,54.175,170.2339
4342.9,54.209,170.254
4343.5,54.243,170.274
4344.1,54.2769,170.2941
4344.7,54.3109,170.3143
4345.4,54.3448,170.3344
4346.0,54.3788,170.3547
4346.6,54.4127,170.3749
4347.2,54.4466,170.3952
4347.8,54.4806,170.4155
4348.4,54.5145,170.4359
4349.0,54.5484,170.4563
4349.6,54.5824,170.4767
4350.3,54.6163,170.4972
4107.0,40.8883,164.5784
4107.6,40.9234,164.5894
4108.2,40.9584,164.6004
4108.8,40.9934,164.6114
4109.4,41.0285,164.6225
4110.0,41.0635,164.6335
4110.6,41.0986,164.6446
4111.2,41.1336,164.6557
4111.9,41.1686,164.6668
4112.5,41.2036,164.6779
4113.1,41.2387,164.689
4113.7,41.2737,164.7002
4114.3,41.3087,164.7113
4114.9,41.3437,164.7225
4115.5,41.3788,164.7337
4116.1,41.4138,164.7449
4116.8,41.4488,164.7561
4117.4,41.4838,164.7673
4118.0,41.5188,164.7786
4118.6,41.5538,164.7899
4119.2,41.5888,164.8011
4119.8,41.6238,164.8124
4120.4,41.6588,164.8237
4121.0,41.6938,164.8351
4121.7,41.7288,164.8464
4122.3,41.7638,164.8578
4122.9,41.7988,164.8691
4123.5,41.8338,164.8805
4124.1,41.8688,164.8919
4124.7,41.9038,164.9033
4125.3,41.9388,164.9148
4125.9,41.9738,164.9262
4126.6,42.0088,164.9377
4127.2,42.0438,164.9492
4127.8,42.0788,164.9606
4128.4,42.1137,164.9722
4129.0,42.1487,164.9837
4129.6,42.1837,164.9952
4130.2,42.2187,165.0068
4130.9,42.2536,165.0183
4131.5,42.2886,165.0299
4132.1,42.3236,165.0415
4132.7,42.3585,165.0531
4133.3,42.3935,165.0648
4133.9,42.4285,165.0764
4134.5,42.4634,165.0881
4135.1,42.4984,165.0998
4135.8,42.5333,165.1115
4136.4,42.5683,165.1232
4137.0,42.6033,165.1349
4137.6,42.6382,165.1467
4138.2,42.6732,165.1584
4138.8,42.7081,165.1702
4139.4,42.743,165.182
4140.0,42.778,165.1938
4140.7,42.8129,165.2056
4141.3,42.8479,165.2175
4141.9,42.8828,165.2293
4142.5,42.9177,165.2412
4143.1,42.9527,165.2531
4143.7,42.9876,165.265
4144.3,43.0225,165.2769
4144.9,43.0575,165.2888
4145.6,43.0924,165.3008
4146.2,43.1273,165.3128
4146.8,43.1622,165.3248
4147.4,43.1972,165.3368
4148.0,43.2321,165.3488
4148.6,43.267,165.3608
4149.2,43.3019,165.3729
4149.8,43.3368,165.3849
4150.5,43.3717,165.397
4151.1,43.4066,165.4091
4151.7,43.4415,165.4213
4152.3,43.4765,165.4334
4152.9,43.5114,165.4456
4153.5,43.5462,165.4577
4154.1,43.5811,165.4699
4154.8,43.616,165.4821
4155.4,43.6509,165.4944
4156.0,43.6858,165.5066
4156.6,43.7207,165.5189
4157.2,43.7556,165.5311
4157.8,43.7905,165.5434
4158.4,43.8254,165.5557
4159.0,43.8603,165.5681
4159.7,43.8951,165.5804
4160.3,43.93,165.5928
4160.9,43.9649,165.6052
4161.5,43.9998,165.6176
4162.1,44.0346,165.63
4162.7,44.0695,165.6424
4163.3,44.1044,165.6549
4163.9,44.1392,165.6673
4164.6,44.1741,165.6798
4165.2,44.2089,165.6923
4165.8,44.2438,165.7048
4166.4,44.2787,165.7174
4167.0,44.3135,165.7299
4167.6,44.3484,165.7425
4168.2,44.3832,165.7551
4168.8,44.4181,165.7677
4169.5,44.4529,165.7803
4170.1,44.4877,165.793
4170.7,44.5226,165.8057
4171.3,44.5574,165.8183
4171.9,44.5923,165.8311
4172.5,44.6271,165.8438
4173.1,44.6619,165.8565
4173.8,44.6968,165.8693
4174.4,44.7316,165.882
4175.0,44.7664,165.8948
4175.6,44.8012,165.9077
4176.2,44.836,165.9205
4176.8,44.8709,165.9333
4177.4,44.9057,165.9462
4178.0,44.9405,165.9591
4178.7,44.9753,165.972
4179.3,45.0101,165.9849
4179.9,45.0449,165.9979
4180.5,45.0797,166.0108
4181.1,45.1145,166.0238
4181.7,45.1493,166.0368
4182.3,45.1841,166.0498
4182.9,45.2189,166.0629
4183.6,45.2537,166.0759
4184.2,45.2885,166.089
4184.8,45.3233,166.1021
4185.4,45.3581,166.1152
4186.0,45.3929,166.1283
4186.6,45.4276,166.1415
4187.2,45.4624,166.1547
4187.8,45.4972,166.1679
4188.5,45.532,166.1811
4189.1,45.5667,166.1943
4189.7,45.6015,166.2076
4190.3,45.6363,166.2208
4190.9,45.671,166.2341
4191.5,45.7058,166.2474
4192.1,45.7406,166.2608
4192.8,45.7753,166.2741
4193.4,45.8101,166.2875
4194.0,45.8448,166.3009
4194.6,45.8796,166.3143
4195.2,45.9143,166.3277
4195.8,45.9491,166.3411
4196.4,45.9838,166.3546
4197.0,46.0186,166.3681
4197.7,46.0533,166.3816
4198.3,46.088,166.3951
4198.9,46.1228,166.4087
4199.5,46.1575,166.4223
4200.1,46.1922,166.4359
4200.7,46.227,166.4495
4201.3,46.2617,166.4631
4201.9,46.2964,166.4767
4202.6,46.3311,166.4904
4203.2,46.3658,166.5041
4203.8,46.4006,166.5178
4204.4,46.4353,166.5316
4205.0,46.47,166.5453
4205.6,46.5047,166.5591
4206.2,46.5394,166.5729
4206.8,46.5741,166.5867
4207.5,46.6088,166.6005
4208.1,46.6435,166.6144
4208.7,46.6782,166.6283
4209.3,46.7129,166.6422
4209.9,46.7476,166.6561
4210.5,46.7822,166.67
4211.1,46.8169,166.684
4211.7,46.8516,166.698
4212.4,46.8863,166.712
4213.0,46.921,166.726
4213.6,46.9556,166.7401
4214.2,46.9903,166.7541
4214.8,47.025,166.7682
4215.4,47.0597,166.7823
4216.0,47.0943,166.7965
4216.7,47.129,166.8106
4217.3,47.1636,166.8248
4217.9,47.1983,166.839
4218.5,47.2329,166.8533
4219.1,47.2676,166.8675
4219.7,47.3022,166.8818
4220.3,47.3369,166.8961
4220.9,47.3715,166.9104
4221.6,47.4062,166.9247
4222.2,47.4408,166.9391
4222.8,47.4754,166.9534
4223.4,47.5101,166.9678
4224.0,47.5447,166.9823
4224.6,47.5793,166.9967
4225.2,47.614,167.0112
4225.8,47.6486,167.0257
4226.5,47.6832,167.0402
4227.1,47.7178,167.0547
4227.7,47.7524,167.0693
4228.3,47.787,167.0838
4228.9,47.8216,167.0984
4229.5,47.8563,167.1131
4230.1,47.8909,167.1277
4230.7,47.9255,167.1424
4231.4,47.96,167.1571
4232.0,47.9946,167.1718
4232.6,48.0292,167.1866
4233.2,48.0638,167.2013
4233.8,48.0984,167.2161
4234.4,48.133,167.2309
4235.0,48.1676,167.2458
4235.7,48.2021,167.2606
4236.3,48.2367,167.2755
4236.9,48.2713,167.2904
4237.5,48.3059,167.3053
4238.1,48.3404,167.3203
4238.7,48.375,167.3353
4239.3,48.4096,167.3503
4239.9,48.4441,167.3653
4240.6,48.4787,167.3803
4241.2,48.5132,167.3954
4241.8,48.5478,167.4105
4242.4,48.5823,167.4256
4243.0,48.6169,167.4408
4243.6,48.6514,167.4559
4244.2,48.6859,167.4711
4244.8,48.7205,167.4863
4245.5,48.755,167.5016
4246.1,48.7895,167.5169
4246.7,48.8241,167.5322
4247.3,48.8586,167.5475
4247.9,48.8931,167.5628
4248.5,48.9276,167.5782
4249.1,48.9621,167.5936
4249.7,48.9966,167.609
4250.4,49.0312,167.6244
4251.0,49.0657,167.6399
4251.6,49.1002,167.6554
4252.2,49.1347,167.6709
4252.8,49.1692,167.6864
4253.4,49.2037,167.702
4254.0,49.2381,167.7176
4254.6,49.2726,167.7332
4255.3,49.3071,167.7488
4255.9,49.3416,167.7645
4256.5,49.3761,167.7802
4257.1,49.4105,167.7959
4257.7,49.445,167.8116
4258.3,49.4795,167.8274
4258.9,49.514,167.8432
4259.6,49.5484,167.859
4260.2,49.5829,167.8749
4260.8,49.6173,167.8907
4261.4,49.6518,167.9066
4262.0,49.6862,167.9226
4262.6,49.7207,167.9385
4263.2,49.7551,167.9545
4263.8,49.7896,167.9705
4264.5,49.824,167.9865
4265.1,49.8584,168.0026
4265.7,49.8929,168.0187
4266.3,49.9273,168.0348
4266.9,49.9617,168.0509
4267.5,49.9962,168.0671
4268.1,50.0306,168.0833
4268.7,50.065,168.0995
4269.4,50.0994,168.1157
4270.0,50.1338,168.132
4270.6,50.1682,168.1483
4271.2,50.2026,168.1646
4271.8,50.237,168.181
4272.4,50.2714,168.1973
4273.0,50.3058,168.2137
4273.6,50.3402,168.2302
4274.3,50.3746,168.2466
4274.9,50.409,168.2631
4275.5,50.4434,168.2796
4276.1,50.4777,168.2962
4276.7,50.5121,168.3128
4277.3,50.5465,168.3294
4277.9,50.5808,168.346
4278.6,50.6152,168.3626
4279.2,50.6496,168.3793
4279.8,50.6839,168.396
4280.4,50.7183,168.4128
4281.0,50.7526,168.4296
4281.6,50.787,168.4463
4282.2,50.8213,168.4632
4282.8,50.8557,168.48
4283.5,50.89,168.4969
4284.1,50.9243,168.5138
4284.7,50.9587,168.5307
4285.3,50.993,168.5477
4285.9,51.0273,168.5647
4286.5,51.0616,168.5817
4287.1,51.096,168.5988
4287.7,51.1303,168.6159
4288.4,51.1646,168.633
4289.0,51.1989,168.6501
4289.6,51.2332,168.6673
4290.2,51.2675,168.6845
4290.8,51.3018,168.7017
4291.4,51.3361,168.719
4292.0,51.3704,168.7363
4292.6,51.4046,168.7536
4293.3,51.4389,168.771
4293.9,51.4732,168.7883
4294.5,51.5075,168.8058
4295.1,51.5417,168.8232
4295.7,51.576,168.8407
4296.3,51.6103,168.8582
4296.9,51.6445,168.8757
4297.5,51.6788,168.8932
4298.2,51.7131,168.9108
4298.8,51.7473,168.9285
4299.4,51.7815,168.9461
4300.0,51.8158,168.9638
4300.6,51.85,168.9815
4301.2,51.8843,168.9993
4301.8,51.9185,169.017
4302.5,51.9527,169.0348
4303.1,51.9869,169.0527
4303.7,52.0212,169.0705
4304.3,52.0554,169.0884
4304.9,52.0896,169.1064
4305.5,52.1238,169.1243
4306.1,52.158,169.1423
4306.7,52.1922,169.1604
4307.4,52.2264,169.1784
4308.0,52.2606,169.1965
4308.6,52.2948,169.2146
4309.2,52.329,169.2328
4309.8,52.3632,169.2509
4310.4,52.3973,169.2692
4311.0,52.4315,169.2874
4311.6,52.4657,169.3057
4312.3,52.4999,169.324
4312.9,52.534,169.3424
4313.5,52.5682,169.3607
4314.1,52.6023,169.3792
4314.7,52.6365,169.3976
4315.3,52.6706,169.4161
4315.9,52.7048,169.4346
4316.5,52.7389,169.4531
4317.2,52.7731,169.4717
4317.8,52.8072,169.4903
4318.4,52.8413,169.5089
4319.0,52.8754,169.5276
4319.6,52.9096,169.5463
4320.2,52.9437,169.5651
4320.8,52.9778,169.5838
4321.5,53.0119,169.6026
4322.1,53.046,169.6215
4322.7,53.0801,169.6404
4323.3,53.1142,169.6593
4323.9,53.1483,169.6782
4324.5,53.1824,169.6972
4325.1,53.2165,169.7162
4325.7,53.2505,169.7353
4326.4,53.2846,169.7543
4327.0,53.3187,169.7735
4327.6,53.3528,169.7926
4328.2,53.3868,169.8118
4328.8,53.4209,169.831
4329.4,53.4549,169.8503
4330.0,53.489,169.8696
4330.6,53.523,169.8889
4331.3,53.5571,169.9082
4331.9,53.5911,169.9277
4332.5,53.6252,169.9471
4333.1,53.6592,169.9666
4333.7,53.6932,169.9861
4334.3,53.7272,170.0056
4334.9,53.7613,170.0252
4335.5,53.7953,170.0448
4336.2,53.8293,170.0644
4336.8,53.8633,170.0841
4337.4,53.8973,170.1038
4338.0,53.9313,170.1236
4338.6,53.9653,170.1434
4339.2,53.9993,170.1632
4339.8,54.0333,170.1831
4340.4,54.0672,170.203
4341.1,54.1012,170.2229
4341.7,54.1352,170.2429
4342.3,54.1692,170.2629
4342.9,54.2031,170.2829
4343.5,54.2371,170.303
4344.1,54.271,170.3231
4344.7,54.305,170.3433
4345.4,54.3389,170.3635
4346.0,54.3729,170.3837
4346.6,54.4068,170.404
4347.2,54.4407,170.4243
